Subject Code,Main Data,Secondary Data,Finger Counting Data,Exclude Data,Reason,Other comments,Node
cipora_77_190717,cipora_77_190717_data.mat,NA,cipora_77_190717_fingercounting.mat,FALSE,NA,NA,fkjbz
cipora_78_190717,cipora_78_190717_data.mat,NA,cipora_78_190717_fingercounting.mat,FALSE,NA,NA,fkjbz
cipora_79_220717,cipora_79_220717_data.mat,NA,cipora_79_220717_fingercounting.mat,FALSE,NA,NA,fkjbz
cipora_80_240717,cipora_80_240717_data.mat,NA,cipora_80_240717_fingercounting.mat,FALSE,NA,NA,fkjbz
cipora_81_260717,cipora_81_260717_data.mat,NA,cipora_81_260717_fingercounting.mat,FALSE,NA,NA,fkjbz
cipora_82_260717,cipora_82_260717_data.mat,NA,cipora_82260717_fingercounting.mat,FALSE,NA,Mind missing underscore in finger counting data file name,fkjbz
cipora_83_260717,cipora_83_260717_data.mat,NA,cipora_83_260717_fingercounting.mat,FALSE,NA,NA,fkjbz
cipora_84_270717,cipora_84_270717_data.mat,NA,cipora_84_270717_fingercounting.mat,FALSE,NA,NA,fkjbz
cipora_85_270717,cipora_85_270717_data.mat,NA,cipora_85_270717_fingercounting.mat,FALSE,NA,NA,fkjbz
cipora_86_310717,cipora_86_310717_data.mat,NA,cipora_86_310717_fingercounting.mat,FALSE,NA,NA,fkjbz
cipora_87_310717,cipora_87_310717_data.mat,NA,cipora_87_310717_fingercounting.mat,FALSE,NA,NA,fkjbz
cipora_88_020817,cipora_88_020817_data.mat,NA,cipora_88_020817_fingercounting.mat,FALSE,NA,NA,fkjbz
cipora_89_020817,cipora_89_020817_data.mat,NA,cipora_89_020817_fingercounting.mat,FALSE,NA,NA,fkjbz
cipora_90_020817,cipora_90_020817_data.mat,NA,cipora_90_020817_fingercounting.mat,FALSE,NA,NA,fkjbz
cipora_91_020817,cipora_91_020817_data.mat,NA,cipora_91_020817_fingercounting.mat,FALSE,NA,NA,fkjbz
cipora_92_020817,cipora_92_020817_data.mat,NA,cipora_92_020817_fingercounting.mat,FALSE,NA,NA,fkjbz
cipora_93_020817,cipora_93_020817_data.mat,NA,cipora_93_020817_fingercounting.mat,FALSE,NA,NA,fkjbz
cipora_94_020817,cipora_94_020817_data.mat,NA,cipora_94_020817_fingercounting.mat,FALSE,NA,NA,fkjbz
cipora_95_030817,cipora_95_030817_data.mat,NA,cipora_95_030817_fingercounting.mat,FALSE,NA,NA,fkjbz
cipora_96_030817,cipora_96_030817_data.mat,NA,cipora_96_030817_fingercounting.mat,FALSE,NA,NA,fkjbz
